ticker,name,sector,price,market_cap_b,pe,pb,roe,revenue_growth,momentum_20d,momentum_60d,volatility_20d,dividend_yield
600008,首创环保,沪市A股,2.80,20.55,11.60,0.97,0.00,0.00,-1.41,-1.41,1.41,0.00
002697,红旗连锁,深市A股,4.20,5.71,12.00,1.16,0.00,0.00,-1.41,-1.41,1.41,0.00
002791,坚朗五金,深市A股,13.30,4.71,-45.86,0.88,0.00,0.00,-1.41,-1.41,1.41,0.00
603699,纽威股份,沪市A股,49.60,38.45,23.62,7.69,0.00,0.00,-1.41,-1.41,1.41,0.00
300733,西菱动力,创业板,12.58,4.99,38.49,2.87,0.00,0.00,-1.41,-1.41,1.41,0.00
002661,克明食品,深市A股,6.97,2.32,23.23,1.01,0.00,0.00,-1.41,-1.41,1.41,0.00
603151,邦基科技,沪市A股,11.15,1.91,17.05,1.38,0.00,0.00,-1.42,-1.42,1.42,0.00
002623,亚玛顿,深市A股,15.33,2.96,-28.39,1.08,0.00,0.00,-1.42,-1.42,1.42,0.00
000507,珠海港,深市A股,4.87,4.48,20.71,0.75,0.00,0.00,-1.42,-1.42,1.42,0.00
002693,双成药业,深市A股,8.35,3.46,167.00,8.33,0.00,0.00,-1.42,-1.42,1.42,0.00
301498,乖宝宠物,创业板,38.94,15.59,23.18,3.29,0.00,0.00,-1.42,-1.42,1.42,0.00
002745,木林森,深市A股,12.49,18.54,-12.49,1.56,0.00,0.00,-1.42,-1.42,1.42,0.00
300217,东方电热,创业板,4.16,6.15,37.82,1.45,0.00,0.00,-1.42,-1.42,1.42,0.00
601619,嘉泽新能,沪市A股,4.15,12.09,14.82,1.52,0.00,0.00,-1.43,-1.43,1.43,0.00
600444,国机通用,沪市A股,13.12,1.92,32.93,2.52,0.00,0.00,-1.43,-1.43,1.43,0.00
600814,杭州解百,沪市A股,6.21,4.56,20.03,1.19,0.00,0.00,-1.43,-1.43,1.43,0.00
605016,百龙创园,沪市A股,24.80,10.42,28.18,5.00,0.00,0.00,-1.43,-1.43,1.43,0.00
300478,杭州高新,创业板,37.87,4.80,-175.41,152.89,0.00,0.00,-1.43,-1.43,1.43,0.00
300491,通合科技,创业板,37.84,6.72,164.52,5.57,0.00,0.00,-1.43,-1.43,1.43,0.00
600629,华建集团,沪市A股,12.36,14.21,176.57,2.70,0.00,0.00,-1.44,-1.44,1.44,0.00
603193,润本股份,沪市A股,18.50,7.48,23.72,3.29,0.00,0.00,-1.44,-1.44,1.44,0.00
601992,金隅集团,沪市A股,1.37,14.63,-15.22,0.38,0.00,0.00,-1.44,-1.44,1.44,0.00
000564,供销大集,深市A股,1.37,24.74,-14.79,1.71,0.00,0.00,-1.44,-1.44,1.44,0.00
000822,山东海化,深市A股,4.11,3.68,-2.65,0.98,0.00,0.00,-1.44,-1.44,1.44,0.00
002492,恒基达鑫,深市A股,5.48,2.22,-34.49,1.37,0.00,0.00,-1.44,-1.44,1.44,0.00
000028,国药一致,深市A股,19.17,11.60,9.40,0.61,0.00,0.00,-1.44,-1.44,1.44,0.00
603529,爱玛科技,沪市A股,19.11,16.59,8.10,1.68,0.00,0.00,-1.44,-1.44,1.44,0.00
600035,XD楚天高,沪市A股,3.41,5.49,10.03,0.60,0.00,0.00,-1.45,-1.45,1.45,0.00
600115,中国东航,沪市A股,4.09,90.34,-37.18,6.41,0.00,0.00,-1.45,-1.45,1.45,0.00
603456,九洲药业,沪市A股,12.95,11.52,15.79,1.30,0.00,0.00,-1.45,-1.45,1.45,0.00
603556,海兴电力,沪市A股,21.05,10.24,13.94,1.37,0.00,0.00,-1.45,-1.45,1.45,0.00
000526,学大教育,深市A股,25.03,3.05,15.25,2.93,0.00,0.00,-1.46,-1.46,1.46,0.00
600928,西安银行,沪市A股,3.38,15.02,5.63,0.42,0.00,0.00,-1.46,-1.46,1.46,0.00
600479,千金药业,沪市A股,9.43,4.64,14.19,1.50,0.00,0.00,-1.46,-1.46,1.46,0.00
600575,淮河能源,沪市A股,3.36,24.08,14.00,1.08,0.00,0.00,-1.47,-1.47,1.47,0.00
688139,海尔生物,科创板,24.87,7.87,31.09,1.77,0.00,0.00,-1.47,-1.47,1.47,0.00
002061,浙江交科,深市A股,3.36,8.99,9.33,0.56,0.00,0.00,-1.47,-1.47,1.47,0.00
003003,天元股份,深市A股,10.08,1.78,30.55,1.35,0.00,0.00,-1.47,-1.47,1.47,0.00
301116,益客食品,创业板,8.74,3.92,-14.10,2.50,0.00,0.00,-1.47,-1.47,1.47,0.00
002206,海 利 得,深市A股,5.37,6.24,11.93,1.51,0.00,0.00,-1.47,-1.47,1.47,0.00
002595,豪迈科技,深市A股,46.94,54.45,15.64,4.34,0.00,0.00,-1.47,-1.47,1.47,0.00
688357,建龙微纳,科创板,27.47,2.75,28.03,1.56,0.00,0.00,-1.47,-1.47,1.47,0.00
002434,万里扬,深市A股,6.02,7.90,33.44,1.33,0.00,0.00,-1.47,-1.47,1.47,0.00
600269,赣粤高速,沪市A股,4.01,9.36,7.29,0.47,0.00,0.00,-1.47,-1.47,1.47,0.00
300350,华鹏飞,创业板,4.01,2.25,-66.83,2.57,0.00,0.00,-1.47,-1.47,1.47,0.00
603393,新天然气,沪市A股,22.71,9.63,11.95,1.02,0.00,0.00,-1.48,-1.48,1.48,0.00
002839,张家港行,深市A股,4.00,9.78,5.20,0.51,0.00,0.00,-1.48,-1.48,1.48,0.00
002648,卫星化学,深市A股,25.30,85.23,16.01,2.40,0.00,0.00,-1.48,-1.48,1.48,0.00
002136,安 纳 达,深市A股,13.30,2.86,-30.89,2.63,0.00,0.00,-1.48,-1.48,1.48,0.00
600493,凤竹纺织,沪市A股,5.31,1.44,91.87,1.29,0.00,0.00,-1.48,-1.48,1.48,0.00
000709,河钢股份,深市A股,1.99,20.57,25.58,0.40,0.00,0.00,-1.49,-1.49,1.49,0.00
000727,冠捷科技,深市A股,2.65,12.00,-15.30,6.66,0.00,0.00,-1.49,-1.49,1.49,0.00
600016,民生银行,沪市A股,3.31,144.92,5.25,0.25,0.00,0.00,-1.49,-1.49,1.49,0.00
600033,福建高速,沪市A股,3.31,9.08,9.58,0.72,0.00,0.00,-1.49,-1.49,1.49,0.00
000525,红太阳,深市A股,3.97,5.17,-13.69,2.08,0.00,0.00,-1.49,-1.49,1.49,0.00
300899,上海凯鑫,创业板,29.06,1.85,68.06,2.96,0.00,0.00,-1.49,-1.49,1.49,0.00
601106,中国一重,沪市A股,3.30,22.63,-72.69,4.38,0.00,0.00,-1.49,-1.49,1.49,0.00
000717,中南股份,深市A股,1.98,4.80,-4.16,0.72,0.00,0.00,-1.49,-1.49,1.49,0.00
300197,节能铁汉,创业板,1.98,5.87,-2.74,-16.31,0.00,0.00,-1.49,-1.49,1.49,0.00
600195,中牧股份,沪市A股,5.93,6.06,35.34,1.06,0.00,0.00,-1.50,-1.50,1.50,0.00
002511,中顺洁柔,深市A股,6.59,8.48,26.36,1.52,0.00,0.00,-1.50,-1.50,1.50,0.00
300393,中来股份,创业板,7.25,7.90,-5.75,4.46,0.00,0.00,-1.50,-1.50,1.50,0.00
002660,茂硕电源,深市A股,6.57,2.34,-9.96,2.35,0.00,0.00,-1.50,-1.50,1.50,0.00
601512,中新集团,沪市A股,7.86,11.78,11.23,0.76,0.00,0.00,-1.50,-1.50,1.50,0.00
002353,杰瑞股份,深市A股,161.05,164.89,61.00,7.02,0.00,0.00,-1.50,-1.50,1.50,0.00
300719,安达维尔,创业板,11.79,3.00,-526.34,2.97,0.00,0.00,-1.50,-1.50,1.50,0.00
002333,罗普斯金,深市A股,4.58,3.09,57.98,1.60,0.00,0.00,-1.50,-1.50,1.50,0.00
600305,恒顺醋业,沪市A股,6.53,7.21,50.23,2.10,0.00,0.00,-1.51,-1.51,1.51,0.00
600780,通宝能源,沪市A股,5.88,6.74,10.40,0.79,0.00,0.00,-1.51,-1.51,1.51,0.00
000926,福星股份,深市A股,1.96,3.12,-0.76,0.60,0.00,0.00,-1.51,-1.51,1.51,0.00
688568,中科星图,科创板,40.48,32.71,1012.00,9.00,0.00,0.00,-1.51,-1.51,1.51,0.00
002519,银河电子,深市A股,5.87,6.61,-83.86,2.98,0.00,0.00,-1.51,-1.51,1.51,0.00
600626,申达股份,沪市A股,3.26,4.31,1051.61,1.34,0.00,0.00,-1.51,-1.51,1.51,0.00
603325,博隆技术,沪市A股,50.80,4.06,9.91,1.47,0.00,0.00,-1.51,-1.51,1.51,0.00
002347,泰尔股份,深市A股,5.86,2.96,-31.15,2.68,0.00,0.00,-1.51,-1.51,1.51,0.00
600469,风神股份,沪市A股,5.19,4.62,16.22,0.99,0.00,0.00,-1.52,-1.52,1.52,0.00
600132,重庆啤酒,沪市A股,41.49,20.08,16.34,10.98,0.00,0.00,-1.52,-1.52,1.52,0.00
002762,金发拉比,深市A股,7.78,2.75,-14.68,4.12,0.00,0.00,-1.52,-1.52,1.52,0.00
603358,华达科技,沪市A股,41.37,19.43,75.22,5.48,0.00,0.00,-1.52,-1.52,1.52,0.00
300910,瑞丰新材,创业板,27.80,10.65,11.12,2.69,0.00,0.00,-1.52,-1.52,1.52,0.00
002039,黔源电力,深市A股,18.74,8.01,13.35,1.77,0.00,0.00,-1.52,-1.52,1.52,0.00
001326,联域股份,深市A股,63.27,4.63,180.77,3.75,0.00,0.00,-1.52,-1.52,1.52,0.00
603214,爱婴室,沪市A股,12.26,1.70,20.85,1.43,0.00,0.00,-1.53,-1.53,1.53,0.00
301550,斯菱智驱,创业板,90.32,30.29,120.43,16.21,0.00,0.00,-1.53,-1.53,1.53,0.00
002526,山东矿机,深市A股,2.58,4.60,36.86,1.42,0.00,0.00,-1.53,-1.53,1.53,0.00
002320,海峡股份,深市A股,6.44,14.40,83.10,3.49,0.00,0.00,-1.53,-1.53,1.53,0.00
002282,博深股份,深市A股,5.79,3.05,19.97,0.84,0.00,0.00,-1.53,-1.53,1.53,0.00
002855,捷荣技术,深市A股,9.62,2.37,-4.83,11.44,0.00,0.00,-1.53,-1.53,1.53,0.00
603227,雪峰科技,沪市A股,7.05,7.56,15.00,1.45,0.00,0.00,-1.54,-1.54,1.54,0.00
601966,玲珑轮胎,沪市A股,10.24,14.99,10.89,0.66,0.00,0.00,-1.54,-1.54,1.54,0.00
001965,招商公路,深市A股,9.58,65.10,14.61,0.93,0.00,0.00,-1.54,-1.54,1.54,0.00
688525,佰维存储,科创板,472.89,223.00,252.88,26.20,0.00,0.00,-1.54,-1.54,1.54,0.00
300388,节能国祯,创业板,6.38,4.35,12.20,0.91,0.00,0.00,-1.54,-1.54,1.54,0.00
603565,中谷物流,沪市A股,10.20,21.42,10.74,1.95,0.00,0.00,-1.54,-1.54,1.54,0.00
300284,苏交科,创业板,5.10,6.44,274.19,0.77,0.00,0.00,-1.54,-1.54,1.54,0.00
002494,华斯股份,深市A股,4.46,1.68,81.24,1.34,0.00,0.00,-1.54,-1.54,1.54,0.00
600827,百联股份,沪市A股,7.64,13.63,21.83,0.66,0.00,0.00,-1.55,-1.55,1.55,0.00
300732,设研院,创业板,5.73,2.12,-11.69,0.76,0.00,0.00,-1.55,-1.55,1.55,0.00
600609,金杯汽车,沪市A股,3.18,4.15,17.67,2.45,0.00,0.00,-1.55,-1.55,1.55,0.00
601022,宁波远洋,沪市A股,7.63,9.98,15.26,1.59,0.00,0.00,-1.55,-1.55,1.55,0.00
300209,行云科技,创业板,29.24,27.15,-326.34,30.25,0.00,0.00,-1.55,-1.55,1.55,0.00
002398,垒知集团,深市A股,3.81,2.66,47.62,0.73,0.00,0.00,-1.55,-1.55,1.55,0.00
300416,苏试试验,创业板,19.69,10.01,38.90,3.56,0.00,0.00,-1.55,-1.55,1.55,0.00
300917,特发服务,创业板,24.77,4.19,33.79,3.41,0.00,0.00,-1.55,-1.55,1.55,0.00
600287,苏豪时尚,沪市A股,4.44,1.94,77.22,0.85,0.00,0.00,-1.55,-1.55,1.55,0.00
600137,浪莎股份,沪市A股,16.47,1.60,49.61,2.84,0.00,0.00,-1.55,-1.55,1.55,0.00
600137,浪莎股份,沪市A股,16.47,1.60,49.61,2.84,0.00,0.00,-1.55,-1.55,1.55,0.00
600235,民丰特纸,沪市A股,5.05,1.77,101.00,1.18,0.00,0.00,-1.56,-1.56,1.56,0.00
600356,XD恒丰纸,沪市A股,7.57,2.49,11.47,0.81,0.00,0.00,-1.56,-1.56,1.56,0.00
603268,松发股份,沪市A股,141.29,137.16,47.73,13.01,0.00,0.00,-1.56,-1.56,1.56,0.00
603051,鹿山新材,沪市A股,18.90,3.05,-38.57,1.79,0.00,0.00,-1.56,-1.56,1.56,0.00
000828,东莞控股,深市A股,9.45,9.82,11.93,0.94,0.00,0.00,-1.56,-1.56,1.56,0.00
301429,森泰股份,创业板,15.74,1.86,35.58,1.37,0.00,0.00,-1.56,-1.56,1.56,0.00
603366,日出东方,沪市A股,6.29,5.11,29.28,1.19,0.00,0.00,-1.56,-1.56,1.56,0.00
002807,江阴银行,深市A股,3.77,10.21,4.53,0.51,0.00,0.00,-1.57,-1.57,1.57,0.00
301015,百洋医药,创业板,18.84,9.90,20.93,3.98,0.00,0.00,-1.57,-1.57,1.57,0.00
301255,通力科技,创业板,21.36,3.25,73.66,3.05,0.00,0.00,-1.57,-1.57,1.57,0.00
603105,芯能科技,沪市A股,6.90,3.45,17.25,1.60,0.00,0.00,-1.57,-1.57,1.57,0.00
600582,天地科技,沪市A股,4.39,18.17,7.43,0.70,0.00,0.00,-1.57,-1.57,1.57,0.00
600085,同仁堂,沪市A股,22.52,30.89,25.98,2.19,0.00,0.00,-1.57,-1.57,1.57,0.00
688526,科前生物,科创板,11.89,5.54,13.21,1.28,0.00,0.00,-1.57,-1.57,1.57,0.00
000883,湖北能源,深市A股,4.38,31.01,15.10,0.82,0.00,0.00,-1.57,-1.57,1.57,0.00
605259,绿田机械,沪市A股,17.44,3.01,12.28,1.60,0.00,0.00,-1.58,-1.58,1.58,0.00
002543,万和电气,深市A股,6.23,4.63,21.48,0.96,0.00,0.00,-1.58,-1.58,1.58,0.00
600523,贵航股份,沪市A股,10.58,4.28,22.04,1.32,0.00,0.00,-1.58,-1.58,1.58,0.00
002468,申通快递,深市A股,13.69,20.96,14.88,1.84,0.00,0.00,-1.58,-1.58,1.58,0.00
300923,研奥股份,创业板,21.15,1.66,48.07,1.45,0.00,0.00,-1.58,-1.58,1.58,0.00
605158,华达新材,沪市A股,6.84,3.50,52.62,1.44,0.00,0.00,-1.58,-1.58,1.58,0.00
601177,杭齿前进,沪市A股,12.43,5.07,19.65,1.74,0.00,0.00,-1.58,-1.58,1.58,0.00
603712,七一二,沪市A股,12.43,9.60,-19.42,2.51,0.00,0.00,-1.58,-1.58,1.58,0.00
300140,节能环境,创业板,4.97,15.40,17.68,1.07,0.00,0.00,-1.58,-1.58,1.58,0.00
002140,东华科技,深市A股,9.31,6.59,12.37,1.35,0.00,0.00,-1.59,-1.59,1.59,0.00
601801,皖新传媒,沪市A股,4.96,9.71,12.10,0.80,0.00,0.00,-1.59,-1.59,1.59,0.00
300610,晨化股份,创业板,9.92,2.10,32.00,1.78,0.00,0.00,-1.59,-1.59,1.59,0.00
603809,豪能股份,沪市A股,8.67,7.98,26.96,2.12,0.00,0.00,-1.59,-1.59,1.59,0.00
002135,东南网架,深市A股,6.81,7.60,170.25,1.23,0.00,0.00,-1.59,-1.59,1.59,0.00
301112,信邦智能,创业板,27.86,3.07,-40.38,2.76,0.00,0.00,-1.59,-1.59,1.59,0.00
301398,星源卓镁,创业板,34.01,3.81,82.95,3.46,0.00,0.00,-1.59,-1.59,1.59,0.00
000514,渝 开 发,深市A股,3.71,3.13,463.75,0.85,0.00,0.00,-1.59,-1.59,1.59,0.00
300135,宝利国际,创业板,3.09,2.85,-28.61,3.29,0.00,0.00,-1.59,-1.59,1.59,0.00
600056,XD中国医,沪市A股,8.65,12.94,27.34,1.08,0.00,0.00,-1.59,-1.59,1.59,0.00
600736,苏州高新,沪市A股,6.79,7.82,159.76,1.05,0.00,0.00,-1.59,-1.59,1.59,0.00
600057,厦门象屿,沪市A股,5.55,15.76,18.50,1.00,0.00,0.00,-1.60,-1.60,1.60,0.00
600853,龙建股份,沪市A股,3.08,3.12,8.11,0.88,0.00,0.00,-1.60,-1.60,1.60,0.00
603406,天富龙,沪市A股,25.88,10.35,21.93,2.21,0.00,0.00,-1.60,-1.60,1.60,0.00
300847,中船汉光,创业板,12.94,3.83,33.48,2.52,0.00,0.00,-1.60,-1.60,1.60,0.00
002651,利君股份,深市A股,7.39,7.64,136.35,2.72,0.00,0.00,-1.60,-1.60,1.60,0.00
300516,久之洋,创业板,32.58,8.21,242.77,6.38,0.00,0.00,-1.60,-1.60,1.60,0.00
603076,乐惠国际,沪市A股,20.25,2.44,92.05,1.89,0.00,0.00,-1.60,-1.60,1.60,0.00
002052,同洲电子,深市A股,7.97,6.00,33.21,21.53,0.00,0.00,-1.60,-1.60,1.60,0.00
002701,奥瑞金,深市A股,4.29,10.98,11.00,1.07,0.00,0.00,-1.61,-1.61,1.61,0.00
688248,南网科技,科创板,64.26,36.29,85.68,10.96,0.00,0.00,-1.61,-1.61,1.61,0.00
601390,中国中铁,沪市A股,4.28,104.99,5.05,0.33,0.00,0.00,-1.61,-1.61,1.61,0.00
600692,亚通股份,沪市A股,5.50,1.93,134.47,1.99,0.00,0.00,-1.61,-1.61,1.61,0.00
600635,大众公用,沪市A股,4.27,12.61,30.37,1.42,0.00,0.00,-1.61,-1.61,1.61,0.00
000858,五 粮 液,深市A股,73.79,286.42,31.99,2.24,0.00,0.00,-1.61,-1.61,1.61,0.00
002682,龙洲股份,深市A股,4.26,2.40,-4.35,4.55,0.00,0.00,-1.62,-1.62,1.62,0.00
600963,岳阳林纸,沪市A股,3.04,5.34,-23.39,0.70,0.00,0.00,-1.62,-1.62,1.62,0.00
600592,龙溪股份,沪市A股,13.92,5.56,33.14,2.15,0.00,0.00,-1.62,-1.62,1.62,0.00
301047,义翘神州,创业板,61.14,7.44,50.34,1.39,0.00,0.00,-1.62,-1.62,1.62,0.00
605268,王力安防,沪市A股,9.07,4.00,31.28,2.32,0.00,0.00,-1.63,-1.63,1.63,0.00
688338,赛科希德,科创板,26.59,2.82,31.28,1.65,0.00,0.00,-1.63,-1.63,1.63,0.00
002523,天桥起重,深市A股,3.02,4.28,35.95,1.73,0.00,0.00,-1.63,-1.63,1.63,0.00
301137,哈焊华通,创业板,33.81,6.15,161.00,4.42,0.00,0.00,-1.63,-1.63,1.63,0.00
603097,江苏华辰,沪市A股,27.16,4.46,62.37,4.13,0.00,0.00,-1.63,-1.63,1.63,0.00
600354,敦煌种业,沪市A股,4.82,2.54,53.85,3.40,0.00,0.00,-1.63,-1.63,1.63,0.00
605069,正和生态,沪市A股,14.46,3.06,-19.54,4.45,0.00,0.00,-1.63,-1.63,1.63,0.00
002724,海洋王,深市A股,4.82,3.72,33.78,1.35,0.00,0.00,-1.63,-1.63,1.63,0.00
002911,佛燃能源,深市A股,9.64,12.51,13.39,2.96,0.00,0.00,-1.63,-1.63,1.63,0.00
603023,威帝股份,沪市A股,3.61,2.01,515.71,2.62,0.00,0.00,-1.64,-1.64,1.64,0.00
603107,上海汽配,沪市A股,11.43,3.86,24.85,1.77,0.00,0.00,-1.64,-1.64,1.64,0.00
603506,南都物业,沪市A股,9.62,1.81,17.82,1.46,0.00,0.00,-1.64,-1.64,1.64,0.00
300649,杭州园林,创业板,27.05,3.58,-87.26,8.11,0.00,0.00,-1.64,-1.64,1.64,0.00
600019,宝钢股份,沪市A股,5.40,117.62,11.25,0.56,0.00,0.00,-1.64,-1.64,1.64,0.00
002775,文科股份,深市A股,3.60,2.29,-7.66,-46.09,0.00,0.00,-1.64,-1.64,1.64,0.00
300078,思创智联,创业板,3.00,3.35,-50.00,6.65,0.00,0.00,-1.64,-1.64,1.64,0.00
301040,中环海陆,创业板,24.60,2.46,-31.36,3.51,0.00,0.00,-1.64,-1.64,1.64,0.00
688032,禾迈股份,科创板,81.44,10.10,-62.17,1.78,0.00,0.00,-1.64,-1.64,1.64,0.00
000830,鲁西化工,深市A股,12.57,23.94,26.41,1.24,0.00,0.00,-1.64,-1.64,1.64,0.00
301283,聚胶股份,创业板,25.13,2.92,10.43,1.70,0.00,0.00,-1.64,-1.64,1.64,0.00
301283,聚胶股份,创业板,25.13,2.92,10.43,1.70,0.00,0.00,-1.64,-1.64,1.64,0.00
600822,上海物贸,沪市A股,7.77,3.85,129.50,3.11,0.00,0.00,-1.65,-1.65,1.65,0.00
600894,XD广日股,沪市A股,7.75,6.60,9.53,0.74,0.00,0.00,-1.65,-1.65,1.65,0.00
002096,易普力,深市A股,8.94,11.09,13.97,1.36,0.00,0.00,-1.65,-1.65,1.65,0.00
603166,福达股份,沪市A股,14.28,9.22,28.56,3.37,0.00,0.00,-1.65,-1.65,1.65,0.00
601330,绿色动力,沪市A股,7.13,10.20,16.20,1.23,0.00,0.00,-1.66,-1.66,1.66,0.00
000548,湖南投资,深市A股,4.16,2.08,49.35,1.00,0.00,0.00,-1.66,-1.66,1.66,0.00
600018,上港集团,沪市A股,4.75,110.58,8.14,0.76,0.00,0.00,-1.66,-1.66,1.66,0.00
603606,东方电缆,沪市A股,38.57,31.81,20.85,3.74,0.00,0.00,-1.66,-1.66,1.66,0.00
300266,兴源环境,创业板,1.78,2.77,-12.18,90.36,0.00,0.00,-1.66,-1.66,1.66,0.00
603321,梅轮电梯,沪市A股,5.93,2.07,59.30,1.43,0.00,0.00,-1.66,-1.66,1.66,0.00
601788,光大证券,沪市A股,14.82,68.33,20.30,1.10,0.00,0.00,-1.66,-1.66,1.66,0.00
300048,合康新能,创业板,4.73,5.36,78.83,2.95,0.00,0.00,-1.66,-1.66,1.66,0.00
300849,锦盛新材,创业板,21.88,3.28,-60.78,6.09,0.00,0.00,-1.66,-1.66,1.66,0.00
603931,格林达,沪市A股,54.31,10.84,89.03,5.43,0.00,0.00,-1.67,-1.67,1.67,0.00
000900,现代投资,深市A股,3.54,5.37,14.78,0.48,0.00,0.00,-1.67,-1.67,1.67,0.00
301203,国泰环保,创业板,41.88,3.35,29.49,2.40,0.00,0.00,-1.67,-1.67,1.67,0.00
003039,顺控发展,深市A股,11.20,6.92,22.76,2.33,0.00,0.00,-1.67,-1.67,1.67,0.00
301043,绿岛风,创业板,41.83,2.84,41.42,3.29,0.00,0.00,-1.67,-1.67,1.67,0.00
688060,云涌科技,科创板,32.94,1.98,-160.84,2.24,0.00,0.00,-1.67,-1.67,1.67,0.00
002870,香山股份,深市A股,38.23,5.05,53.10,3.09,0.00,0.00,-1.67,-1.67,1.67,0.00
600258,首旅酒店,沪市A股,11.15,12.45,15.35,1.02,0.00,0.00,-1.68,-1.68,1.68,0.00
603685,晨丰科技,沪市A股,29.30,7.41,225.38,3.71,0.00,0.00,-1.68,-1.68,1.68,0.00
688681,科汇股份,科创板,14.06,1.47,31.24,2.37,0.00,0.00,-1.68,-1.68,1.68,0.00
002519,银河电子,深市A股,5.86,6.60,-83.71,2.98,0.00,0.00,-1.68,-1.68,1.68,0.00
001239,永达股份,深市A股,13.46,3.23,67.94,2.38,0.00,0.00,-1.68,-1.68,1.68,0.00
601111,中国国航,沪市A股,6.43,131.77,-58.45,3.00,0.00,0.00,-1.68,-1.68,1.68,0.00
601997,贵阳银行,沪市A股,5.26,19.23,3.84,0.29,0.00,0.00,-1.68,-1.68,1.68,0.00
600661,昂立教育,沪市A股,7.01,2.01,22.61,7.88,0.00,0.00,-1.68,-1.68,1.68,0.00
601339,百隆东方,沪市A股,7.01,10.51,15.93,1.12,0.00,0.00,-1.68,-1.68,1.68,0.00
600435,北方导航,沪市A股,11.09,16.77,138.62,5.78,0.00,0.00,-1.68,-1.68,1.68,0.00
601198,东兴证券,沪市A股,13.43,43.41,20.76,1.41,0.00,0.00,-1.68,-1.68,1.68,0.00
603182,嘉华股份,沪市A股,11.68,1.92,20.14,1.70,0.00,0.00,-1.68,-1.68,1.68,0.00
603183,建研院,沪市A股,3.50,1.74,350.00,1.09,0.00,0.00,-1.69,-1.69,1.69,0.00
002695,煌上煌,深市A股,9.92,5.55,67.94,1.98,0.00,0.00,-1.69,-1.69,1.69,0.00
600901,江苏金租,沪市A股,5.83,33.77,10.41,1.30,0.00,0.00,-1.69,-1.69,1.69,0.00
601963,重庆银行,沪市A股,10.49,38.03,6.86,0.64,0.00,0.00,-1.69,-1.69,1.69,0.00
600794,保税科技,沪市A股,2.91,3.49,-36.38,1.40,0.00,0.00,-1.69,-1.69,1.69,0.00
600168,XD武汉控,沪市A股,4.07,4.04,50.88,0.75,0.00,0.00,-1.69,-1.69,1.69,0.00
603043,广州酒家,沪市A股,12.78,7.25,14.89,1.82,0.00,0.00,-1.69,-1.69,1.69,0.00
600731,湖南海利,沪市A股,5.22,2.89,11.88,0.90,0.00,0.00,-1.70,-1.70,1.70,0.00
001313,粤海饲料,深市A股,6.96,4.87,232.00,1.90,0.00,0.00,-1.70,-1.70,1.70,0.00
002016,世荣兆业,深市A股,4.06,3.28,23.91,0.67,0.00,0.00,-1.70,-1.70,1.70,0.00
300800,力合科技,创业板,9.28,2.20,51.56,1.07,0.00,0.00,-1.70,-1.70,1.70,0.00
600023,浙能电力,沪市A股,5.21,69.86,9.30,0.91,0.00,0.00,-1.70,-1.70,1.70,0.00
300053,航宇微,创业板,15.05,10.49,-30.74,7.42,0.00,0.00,-1.70,-1.70,1.70,0.00
600970,中材国际,沪市A股,7.51,19.69,6.89,0.84,0.00,0.00,-1.70,-1.70,1.70,0.00
301456,盘古智能,创业板,23.09,3.51,41.23,1.58,0.00,0.00,-1.70,-1.70,1.70,0.00
688271,联影医疗,科创板,99.77,82.23,43.76,3.74,0.00,0.00,-1.70,-1.70,1.70,0.00
300950,德固特,创业板,16.15,2.48,26.48,2.99,0.00,0.00,-1.70,-1.70,1.70,0.00
000757,浩物股份,深市A股,3.46,1.84,38.44,1.15,0.00,0.00,-1.71,-1.71,1.71,0.00
600217,中再资环,沪市A股,2.88,4.77,-8.17,1.68,0.00,0.00,-1.71,-1.71,1.71,0.00
301072,中捷精工,创业板,39.19,4.12,-75.36,5.76,0.00,0.00,-1.71,-1.71,1.71,0.00
603248,锡华科技,沪市A股,21.29,9.79,38.02,4.19,0.00,0.00,-1.71,-1.71,1.71,0.00
300677,英科医疗,创业板,38.55,25.24,24.40,1.38,0.00,0.00,-1.71,-1.71,1.71,0.00
000816,智慧农业,深市A股,2.30,3.33,-48.63,1.71,0.00,0.00,-1.71,-1.71,1.71,0.00
600249,两面针,沪市A股,4.59,2.52,256.43,1.18,0.00,0.00,-1.71,-1.71,1.71,0.00
600426,华鲁恒升,沪市A股,25.25,53.41,16.16,1.56,0.00,0.00,-1.71,-1.71,1.71,0.00
600438,通威股份,沪市A股,12.04,54.20,-5.67,1.55,0.00,0.00,-1.71,-1.71,1.71,0.00
001338,永顺泰,深市A股,8.60,4.31,18.30,1.15,0.00,0.00,-1.71,-1.71,1.71,0.00
603787,新日股份,沪市A股,9.17,2.11,41.68,1.37,0.00,0.00,-1.72,-1.72,1.72,0.00
002653,海思科,深市A股,56.12,62.85,244.00,12.97,0.00,0.00,-1.72,-1.72,1.72,0.00
603730,岱美股份,沪市A股,10.87,23.36,35.06,4.70,0.00,0.00,-1.72,-1.72,1.72,0.00
002376,新北洋,深市A股,5.72,4.64,60.27,1.22,0.00,0.00,-1.72,-1.72,1.72,0.00
000811,冰轮环境,深市A股,52.60,52.20,92.28,7.99,0.00,0.00,-1.72,-1.72,1.72,0.00
002004,华邦健康,深市A股,4.00,7.92,11.06,0.76,0.00,0.00,-1.72,-1.72,1.72,0.00
600216,浙江医药,沪市A股,11.42,10.98,12.55,0.98,0.00,0.00,-1.72,-1.72,1.72,0.00
